ParticleID,Time (Years),a,e,i,OMEGA,omega,M,
3,0.0,1.775794,0.28748655,0.42707053,2.2702866,0.3494918,1.4027457,
3,1000.01495,1.7804022,0.28650984,0.41685966,2.1683695,0.54120886,0.3045685,
3,2000.0052,1.778707,0.3018085,0.40921953,2.0677075,0.711474,5.542442,
3,3000.0203,1.7776067,0.31622687,0.40008125,1.9553783,0.8741162,0.12577148,
3,4000.0105,1.7817262,0.315874,0.38844258,1.8159645,1.0743862,1.2071836,
3,5000.001,1.7787758,0.3328522,0.37792748,1.6782829,1.256176,0.94349706,
3,6000.016,1.7769394,0.3430671,0.3705704,1.5271152,1.4407946,1.3698859,
3,7000.0063,1.7815566,0.32759362,0.37292168,1.3694528,1.6324688,4.140203,
3,8000.021,1.7781875,0.32948816,0.37490794,1.214798,1.824154,3.5571268,
3,9000.012,1.7787831,0.319709,0.38004607,1.0746977,1.9929079,4.5592146,
3,10000.002,1.780662,0.304837,0.38640878,0.9478668,2.1547935,3.410269,
3,11000.017,1.7771382,0.2985364,0.3954625,0.82280743,2.3416672,3.5938127,
3,12000.007,1.7804489,0.28084823,0.3998102,0.7179357,2.5058374,3.1115687,
3,13000.022,1.7768725,0.27750468,0.40724128,0.6134563,2.7043524,3.189443,
3,14000.013,1.7805103,0.26290563,0.4056122,0.52058744,2.8869934,2.8764696,
3,15000.003,1.7774258,0.26731497,0.40701827,0.4270411,3.0852213,2.701903,
3,16000.018,1.7800809,0.26436573,0.39992878,0.33299375,3.275914,2.1734958,
3,17000.008,1.7774069,0.27738616,0.39442885,0.23829955,3.4649208,2.3543324,
3,18000.023,1.7809814,0.27927575,0.38111365,0.12971367,3.6562183,2.0814848,
3,19000.014,1.7758294,0.3041072,0.37020516,0.025117936,3.8337648,0.48905015,
3,20000.004,1.7810245,0.30382892,0.3532659,6.1665945,4.0466733,4.1572323,
3,21000.02,1.7782648,0.3206557,0.33972695,6.026856,4.2306376,3.4133766,
3,22000.01,1.7775517,0.32947445,0.32947707,5.870598,4.414711,4.3949723,
3,23000.023,1.7806824,0.32081395,0.32564583,5.6850657,4.6581116,0.60933477,
3,24000.014,1.7789605,0.3220898,0.32463303,5.5145826,4.856856,5.391265,
3,25000.004,1.7768737,0.32149872,0.3279769,5.3445187,5.0607295,5.77496,
3,26000.02,1.7813876,0.29870388,0.33602118,5.202969,5.2390227,1.5631897,
3,27000.01,1.777313,0.2975882,0.34679708,5.0538225,5.449149,2.7565186,
3,28000.0,1.7799184,0.27924165,0.35381484,4.9341044,5.6211276,2.491244,
3,29000.016,1.7786604,0.27238744,0.36265138,4.817621,5.8091693,1.6763691,
3,30000.006,1.7781457,0.26552755,0.3693538,4.709671,6.002464,2.318875,
3,31000.02,1.7801517,0.2557886,0.37102985,4.6091385,6.194527,1.955686,
3,32000.01,1.7763081,0.26403502,0.37615284,4.509981,0.11303505,0.9098606,
3,33000.0,1.7811896,0.25737387,0.36959118,4.4077487,0.32831898,3.7652814,
3,34000.016,1.7771918,0.27384895,0.36914158,4.306436,0.5121148,4.6827106,
3,35000.008,1.7791065,0.27970025,0.36243328,4.1903076,0.69952947,4.770957,
3,36000.02,1.7799569,0.2876022,0.35609424,4.067143,0.87979686,4.3807583,
3,37000.01,1.776593,0.30733833,0.35123706,3.9444923,1.0433319,2.7690456,
3,38000.004,1.7795526,0.30989978,0.34523505,3.7916188,1.2482144,1.333805,
3,39000.016,1.7798005,0.31160718,0.34450582,3.6418166,1.4237468,1.5451297,
3,40000.008,1.7782696,0.32004017,0.34474868,3.4977639,1.5791934,5.069682,
3,41000.023,1.7789483,0.31643695,0.3503186,3.352539,1.7341361,2.6806467,
3,42000.01,1.7792032,0.31245267,0.35670987,3.212888,1.8830168,4.55748,
3,43000.004,1.7782354,0.31107494,0.36358693,3.075195,2.0347178,1.4229785,
3,44000.02,1.7787027,0.30242383,0.3723057,2.9489126,2.1775591,5.242032,
3,45000.008,1.7792042,0.29305485,0.38148192,2.8293936,2.3227425,1.0345844,
3,46000.023,1.7781924,0.2866548,0.3910249,2.7144465,2.473783,4.786399,
3,47000.01,1.779619,0.27425635,0.39832658,2.61181,2.6203005,1.5341496,
3,48000.004,1.7785211,0.2689411,0.40610638,2.5105057,2.7759044,4.234068,
3,49000.02,1.7792351,0.26044884,0.41004148,2.4163404,2.9325492,1.7524854,
3,50000.008,1.7785696,0.2581066,0.41340512,2.323471,3.0925255,4.0459466,
3,51000.023,1.7788126,0.25598142,0.4135032,2.2315025,3.254033,1.751373,
3,52000.016,1.7784538,0.25834888,0.41226608,2.1385286,3.4136488,3.9488583,
3,53000.004,1.7788924,0.26130456,0.40841612,2.0427873,3.5709445,1.598497,
3,54000.02,1.7782816,0.2677983,0.4039516,1.943491,3.7205818,3.9169803,
3,55000.01,1.7790077,0.27291602,0.3975331,1.8377426,3.8694994,1.4548084,
3,56000.0,1.7785976,0.2797658,0.39153105,1.7278641,4.008627,3.8937585,
3,57000.016,1.7793467,0.28302914,0.38463277,1.6090454,4.156874,1.5640922,
3,58000.004,1.7795768,0.2820453,0.37769485,1.4806038,4.3217683,4.790634,
3,59000.02,1.7787244,0.2860347,0.37362263,1.3569382,4.4554095,6.2419004,
3,60000.01,1.7787254,0.2873349,0.37109807,1.2300804,4.590463,4.4696717,
3,61000.0,1.7807426,0.28239843,0.3705559,1.0992184,4.73684,6.2756557,
3,62000.016,1.7789416,0.287875,0.3673809,0.96403366,4.8973293,1.027678,
3,63000.008,1.7771806,0.2899303,0.36652204,0.8292222,5.057464,6.1682935,
3,64000.02,1.7792602,0.27452016,0.37161538,0.70649916,5.221843,4.232708,
3,65000.01,1.7798636,0.26473522,0.37473148,0.5891058,5.3783393,3.8005307,
3,66000.0,1.7769798,0.26350144,0.37956262,0.4675596,5.561448,1.7874751,
3,67000.016,1.779986,0.24672621,0.38104278,0.36902538,5.7337418,6.1906714,
3,68000.01,1.778478,0.24345416,0.38283685,0.26533994,5.908475,0.009480592,
3,69000.02,1.7783618,0.23919316,0.38195658,0.16639732,6.085947,6.006691,
3,70000.016,1.7802203,0.23408487,0.37772882,0.07128112,6.2707086,0.0703239,
3,71000.0,1.7767887,0.24325562,0.37631172,6.2547126,0.16306384,4.7726326,
3,72000.016,1.7802837,0.24028754,0.36642426,6.153594,0.35534772,0.78754365,
3,73000.01,1.7771144,0.25336993,0.36192083,6.048537,0.50947815,3.7394264,
3,74000.02,1.7811165,0.25497168,0.35032156,5.932385,0.69490117,0.6631027,
3,75000.016,1.7775924,0.27457088,0.34264815,5.818934,0.8560121,1.6934756,
3,76000.01,1.7782288,0.28289282,0.3327765,5.685988,1.0335566,2.3775563,
3,77000.016,1.7806847,0.2873269,0.32165763,5.534156,1.2516122,4.0269346,
3,78000.01,1.778727,0.29328108,0.31713402,5.388485,1.4145358,4.406228,
3,79000.02,1.7771469,0.296992,0.3148613,5.239474,1.5774732,3.280253,
3,80000.016,1.7795947,0.29041985,0.31753847,5.0766907,1.786142,1.0553918,
3,81000.01,1.7820245,0.28548515,0.3220399,4.925204,1.9786264,4.057091,
3,82000.02,1.7826039,0.27692258,0.32933336,4.7833915,2.1672482,5.2647147,
3,83000.01,1.7824026,0.2680692,0.33719468,4.6531444,2.3489623,0.5119481,
3,84000.0,1.7820965,0.25957102,0.3456646,4.5324073,2.537007,2.3003292,
3,85000.016,1.7824448,0.2522402,0.35396782,4.4208,2.733458,3.881196,
3,86000.01,1.7818326,0.24604104,0.36028847,4.318454,2.9336076,5.4724784,
3,87000.02,1.7809027,0.24403492,0.36455306,4.219724,3.1332574,2.7561488,
3,88000.01,1.7809159,0.24457242,0.36582884,4.1223574,3.3309493,0.3493977,
3,89000.0,1.7799281,0.24747476,0.36414257,4.0245857,3.540989,6.073189,
3,90000.016,1.7807947,0.25841644,0.36263102,3.9221587,3.7192953,5.758172,
3,91000.01,1.7799894,0.26552263,0.3573481,3.8119862,3.9139926,5.33576,
3,92000.02,1.7758209,0.27809194,0.3534387,3.6976368,4.090856,1.4436554,
3,93000.016,1.7778178,0.28574175,0.3482178,3.5688999,4.2734985,1.3692715,
3,94000.0,1.7776167,0.29639724,0.34413755,3.4365077,4.452654,6.003644,
3,95000.016,1.7775968,0.3019015,0.34391,3.2989764,4.618424,5.5227885,
3,96000.01,1.7780696,0.3033109,0.3456762,3.1542647,4.7995105,4.745649,
3,97000.02,1.7778088,0.30265084,0.35018134,3.0162513,4.9675026,3.9864285,
3,98000.016,1.7779337,0.29780808,0.35808292,2.882469,5.1382866,3.877407,
3,99000.0,1.7751794,0.29082507,0.36674684,2.7569993,5.298965,5.7796707,
3,100000.016,1.7750205,0.28273198,0.3760953,2.641428,5.460897,4.3935757,
3,101000.01,1.7750455,0.27338317,0.3851535,2.535315,5.6246524,2.9541447,
3,102000.02,1.7750002,0.26437575,0.39320943,2.4371111,5.793952,1.7871865,
3,103000.016,1.7752194,0.25750864,0.39960685,2.3448272,5.970134,0.3420907,
3,104000.01,1.7751963,0.25333318,0.4035897,2.256732,6.1475286,4.915896,
3,105000.016,1.7753233,0.25206995,0.4049996,2.1708133,0.044356626,3.276326,
3,106000.01,1.7756,0.2545672,0.40398583,2.0850537,0.22648557,0.8470873,
3,107000.02,1.7752962,0.2600817,0.4007263,1.9967273,0.40160307,5.411587,
3,108000.016,1.7751179,0.26758972,0.39536148,1.9041475,0.5713738,3.8632402,
3,109000.01,1.7755067,0.276397,0.38843068,1.8055482,0.7359232,2.4855452,
3,110000.02,1.7757039,0.28549746,0.3804857,1.6993245,0.8977114,0.514955,
3,111000.01,1.7737805,0.2935843,0.37260786,1.5857033,1.0599484,4.8220043,
3,112000.0,1.7741507,0.30018458,0.36536497,1.4645911,1.2184829,6.041633,
3,113000.016,1.7743185,0.30436316,0.35955027,1.3364011,1.382477,0.648982,
3,114000.01,1.7743201,0.305111,0.35603908,1.2052399,1.5446918,1.4299175,
3,115000.02,1.774191,0.30301932,0.35498717,1.0732824,1.7101884,2.2096417,
3,116000.01,1.7740017,0.29754207,0.35616004,0.9439974,1.8758913,3.3424866,
3,117000.0,1.7747024,0.29073012,0.35872814,0.8209875,2.0409198,5.4841337,
3,118000.016,1.77428,0.28236791,0.36213824,0.7045182,2.2078893,6.058017,
3,119000.01,1.7744491,0.27355286,0.36554763,0.5958453,2.3751395,0.33300808,
3,120000.02,1.7742152,0.26488236,0.36829326,0.49368238,2.5496407,1.0157237,
3,121000.016,1.7742525,0.25845483,0.36974677,0.39693627,2.727125,1.5493118,
3,122000.0,1.7742933,0.2540461,0.3691391,0.3039244,2.9100885,2.039947,
3,123000.016,1.7743887,0.2532858,0.3667784,0.21248041,3.094294,2.6608608,
3,124000.01,1.774295,0.2553023,0.3618892,0.12024378,3.2796376,3.2405186,
3,125000.02,1.774369,0.25999528,0.3550189,0.025010912,3.4608939,3.8591802,
3,126000.016,1.7740903,0.26747864,0.34656864,6.207677,3.6391149,4.3487725,
3,127000.0,1.7745917,0.2750533,0.33660993,6.098981,3.8148274,5.015473,
3,128000.016,1.7741177,0.28325608,0.32646802,5.981531,3.9892793,5.5232964,
3,129000.01,1.7743999,0.28997365,0.31668767,5.853347,4.1649737,6.0100517,
3,130000.02,1.7771827,0.29596102,0.30795908,5.714663,4.342664,5.3220005,
3,131000.016,1.7772716,0.29912934,0.30168208,5.568153,4.526837,5.3260794,
3,132000.0,1.7774097,0.29886472,0.2987331,5.4161906,4.716731,5.454872,
