ParticleID,Time (Years),a,e,i,OMEGA,omega,M,
1,49000.02,1.7741822,0.28803563,0.4026103,2.5312872,3.8101897,3.5538332,
1,50000.008,1.7745755,0.29894754,0.39528388,2.4258077,3.9811544,3.8106651,
1,51000.023,1.7741541,0.3118922,0.38801017,2.312204,4.1439357,4.5702515,
1,52000.016,1.7746954,0.32203624,0.380066,2.1864948,4.313985,4.6957593,
1,53000.004,1.7741964,0.3298946,0.37470797,2.0532508,4.4776187,4.9070945,
1,54000.02,1.7742491,0.33450845,0.37125596,1.9122677,4.6483793,5.410747,
1,55000.01,1.7744699,0.33510968,0.37136486,1.7682179,4.819641,5.5947924,
1,56000.0,1.7746357,0.3327589,0.37399557,1.62658,4.98958,5.2901983,
1,57000.016,1.774851,0.32588595,0.37985486,1.4918053,5.158799,4.9516,
1,58000.004,1.7745001,0.3180739,0.38731635,1.3645025,5.3291535,4.5645504,
1,59000.02,1.7747749,0.30696094,0.39532286,1.2498057,5.497125,4.224381,
1,60000.01,1.7747682,0.29756206,0.40296438,1.1432407,5.6712656,3.8036256,
1,61000.0,1.7745507,0.2884707,0.40832597,1.0462502,5.846117,3.3917408,
1,62000.016,1.7746855,0.28359935,0.41214207,0.9547753,6.030376,2.9456716,
1,63000.008,1.7749102,0.28121495,0.41196692,0.8667586,6.2136993,2.5621226,
1,64000.02,1.7744913,0.284708,0.409311,0.7803331,0.11707587,2.1152058,
1,65000.01,1.774832,0.29128376,0.40304327,0.69058794,0.29552495,1.7489394,
1,66000.0,1.774851,0.30184615,0.39349878,0.59661186,0.475759,1.195127,
1,67000.016,1.7744526,0.3142643,0.3819972,0.493687,0.643851,0.8948985,
1,68000.01,1.7749299,0.32660717,0.36808777,0.37951168,0.8167959,0.43779978,
1,69000.02,1.7747204,0.33890417,0.35449564,0.25154936,0.9880462,0.12988806,
1,70000.016,1.7747391,0.34765652,0.341636,0.10793606,1.1685793,5.874105,
1,71000.0,1.7754312,0.35411274,0.33180743,6.235451,1.35394,5.0546546,
1,72000.016,1.7757314,0.35618725,0.32571128,6.069751,1.5470191,3.070052,
1,73000.01,1.7758771,0.35383338,0.32476878,5.900751,1.7464756,0.818194,
1,74000.02,1.7756652,0.34832793,0.32838747,5.7370057,1.9452115,4.7828355,
1,75000.016,1.7758299,0.33985573,0.33546522,5.584739,2.1386895,2.394556,
1,76000.01,1.7755469,0.3293799,0.3446061,5.4468603,2.3281987,0.04020757,
1,77000.016,1.775663,0.31833872,0.35375118,5.3235383,2.5147102,4.037047,
1,78000.01,1.7758477,0.30807412,0.36168835,5.2123904,2.704148,1.62822,
1,79000.02,1.7756442,0.30111328,0.36764103,5.109792,2.8984861,5.4956183,
1,80000.016,1.7756687,0.29850492,0.37047705,5.0122457,3.0936108,2.9824033,
1,81000.01,1.7756404,0.30103666,0.3701359,4.9161525,3.2887952,0.489907,
1,82000.02,1.7752801,0.3077936,0.36649767,4.817185,3.4797199,4.4043474,
1,83000.01,1.7754029,0.3171535,0.35943627,4.711424,3.6689718,2.0598307,
1,84000.0,1.775652,0.32894894,0.35027218,4.595509,3.856104,6.0131054,
1,85000.016,1.7756289,0.34139657,0.34005052,4.4657426,4.0455055,3.8275435,
1,86000.01,1.7752672,0.3537979,0.3304867,4.320587,4.2384486,1.7652683,
1,87000.02,1.7742344,0.36243606,0.32371873,4.1599374,4.436348,6.2658367,
1,88000.01,1.7742711,0.36760738,0.32090804,3.987796,4.6416235,0.78236324,
1,89000.0,1.77447,0.36919093,0.3233193,3.8134608,4.8428445,1.1328406,
1,90000.016,1.774444,0.36613327,0.33125868,3.6419015,5.046844,1.2197831,
1,91000.01,1.7746354,0.3588425,0.34364137,3.4855416,5.2383394,1.2170104,
1,92000.02,1.7747546,0.3489358,0.35814768,3.3449519,5.4210505,1.8073205,
1,93000.016,1.7741534,0.3371981,0.37381303,3.2209997,5.600991,2.6847055,
1,94000.0,1.7748823,0.3243401,0.3872756,3.1122718,5.7754245,3.2707078,
1,95000.016,1.7741512,0.31428504,0.3987767,3.0138946,5.9526224,3.9559827,
1,96000.01,1.774205,0.30694816,0.40685368,2.9233499,6.1381855,4.387766,
1,97000.02,1.7746385,0.30358547,0.41054603,2.8355322,0.037440192,4.679385,
1,98000.016,1.7745688,0.30603567,0.41094226,2.748666,0.225707,4.632467,
1,99000.0,1.774365,0.31136122,0.40704244,2.6572118,0.40813345,5.498822,
1,100000.016,1.7742652,0.32122287,0.4005465,2.5592587,0.5871969,5.7569876,
1,101000.01,1.7746003,0.33278137,0.39128274,2.4516912,0.76380515,6.006295,
1,102000.02,1.7741818,0.34340695,0.3815101,2.331716,0.9377056,5.766254,
1,103000.016,1.772502,0.35326648,0.3720029,2.19908,1.1164397,2.069189,
1,104000.01,1.7731436,0.35990945,0.36438787,2.0532806,1.2995912,5.8124247,
1,105000.016,1.7729386,0.36311758,0.36016235,1.8999465,1.485191,3.1186943,
1,106000.01,1.7727526,0.36223003,0.3603403,1.7445539,1.6700778,0.43760672,
1,107000.02,1.772788,0.3571817,0.36480427,1.5928421,1.8548694,4.1107273,
1,108000.016,1.772734,0.3484276,0.37230578,1.4519577,2.0333252,1.4370742,
1,109000.01,1.7730203,0.33679166,0.38131112,1.3240414,2.2073855,5.042689,
1,110000.02,1.7728539,0.32423943,0.39031115,1.2084962,2.3814156,2.4081876,
1,111000.01,1.7731608,0.31148827,0.39760116,1.1047257,2.556913,5.970305,
1,112000.0,1.7730806,0.30098727,0.40236798,1.0096514,2.7379146,3.2203834,
1,113000.016,1.7729822,0.29441917,0.40390885,0.9197428,2.92333,0.52551836,
1,114000.01,1.7727785,0.29231527,0.4017905,0.83226246,3.1131728,4.057885,
1,115000.02,1.7728432,0.2950664,0.39608955,0.7433432,3.3008795,1.3797283,
1,116000.01,1.772955,0.3014673,0.38696882,0.64985543,3.4845254,4.860979,
1,117000.0,1.772743,0.3108588,0.3750666,0.5485502,3.6650252,2.1528635,
1,118000.016,1.772984,0.32059857,0.36120892,0.43533126,3.8435833,5.7642207,
1,119000.01,1.772556,0.32902867,0.346783,0.30803335,4.026285,4.1322083,
1,120000.02,1.7728047,0.3368286,0.33305907,0.16604088,4.2153525,2.764362,
1,121000.016,1.7719858,0.34162307,0.3222358,0.011297776,4.405267,2.2709298,
1,122000.0,1.7718327,0.34266236,0.3153501,6.1287785,4.606354,1.6899245,
1,123000.016,1.7722288,0.34014136,0.31293806,5.961996,4.805531,1.2345254,
1,124000.01,1.7721435,0.33259088,0.31560552,5.7986417,5.0087614,0.6141543,
1,125000.02,1.7717428,0.3239414,0.32122767,5.6462965,5.204567,0.114597954,
1,126000.016,1.7723219,0.31120935,0.32847336,5.509265,5.395463,5.7546206,
1,127000.0,1.7717775,0.30008903,0.33656996,5.3835616,5.5918713,5.094683,
1,128000.016,1.7720126,0.28855458,0.34249967,5.270488,5.782018,4.527494,
1,129000.01,1.7721066,0.28002927,0.3468761,5.165922,5.9825706,3.8119524,
1,130000.02,1.7719135,0.2757452,0.3484844,5.0645742,6.1815476,3.2777922,
1,131000.016,1.7717417,0.2746449,0.3466481,4.965306,0.1047021,2.564947,
1,132000.0,1.7719523,0.27893466,0.34275308,4.8626623,0.30408695,1.9085367,
1,133000.02,1.7724253,0.28482476,0.33578974,4.752881,0.5052661,1.2362452,
1,134000.02,1.7716981,0.29485002,0.32778686,4.634961,0.7019234,0.6870175,
1,135000.03,1.7716616,0.30273092,0.31931823,4.5025835,0.89782596,0.35749027,
1,136000.02,1.7725842,0.31196266,0.3113813,4.3582387,1.0986435,5.586999,
1,137000.0,1.7725525,0.3187965,0.30623347,4.2025237,1.2985723,3.5422802,
1,138000.02,1.7728038,0.3209536,0.3050819,4.03837,1.5018947,1.5296314,
1,139000.02,1.7726301,0.32070976,0.3079147,3.8726656,1.7059226,0.1467238,
1,140000.0,1.7723285,0.3173433,0.31477615,3.7131684,1.9044007,5.0088224,
1,141000.02,1.772615,0.31009674,0.32472688,3.5654092,2.094095,3.6685007,
1,142000.0,1.7727897,0.29964432,0.33675015,3.431906,2.2819004,2.1814597,
1,143000.02,1.7725039,0.28952754,0.34921762,3.3112655,2.470052,0.76304257,
1,144000.02,1.7720678,0.27987027,0.36016995,3.2021627,2.6536722,5.6335235,
1,145000.0,1.7724249,0.26967648,0.3685711,3.103358,2.8433182,4.1307297,
1,146000.02,1.7725627,0.26430482,0.3747614,3.0101151,3.0422451,2.6392522,
1,147000.0,1.7722912,0.26347438,0.37786928,2.9186182,3.239002,1.1903126,
1,148000.02,1.7723749,0.26511165,0.3771916,2.8257463,3.4371035,6.106738,
1,149000.02,1.7724528,0.2715377,0.37368208,2.7298288,3.6351845,4.643337,
1,150000.0,1.7720022,0.28149623,0.3683521,2.6275196,3.8230574,3.3640258,
1,151000.02,1.7724264,0.29050434,0.36142617,2.514647,4.0061316,2.320855,
1,152000.02,1.7718257,0.3002596,0.35363936,2.3902686,4.196427,1.6811812,
1,153000.02,1.7728298,0.30884433,0.34749177,2.2573206,4.374745,0.8325862,
1,154000.02,1.7727232,0.31280124,0.34345594,2.1138642,4.5628443,4.9883547,
1,155000.0,1.7727329,0.31365252,0.34264123,1.9643778,4.757918,2.4854097,
1,156000.02,1.7735355,0.31138977,0.34508216,1.8179365,4.9467936,5.442784,
1,157000.02,1.7736902,0.30568758,0.35042694,1.6778339,5.1331444,1.6770408,
1,158000.03,1.7741139,0.29721528,0.35785007,1.5465751,5.3205733,4.324223,
1,159000.02,1.773787,0.28790537,0.36572474,1.4272846,5.5066347,0.5324527,
1,160000.0,1.7735959,0.27884483,0.37304834,1.3185654,5.6980667,2.9935403,
1,161000.02,1.7732998,0.27193624,0.37846908,1.2186263,5.8939905,5.536801,
1,162000.02,1.7732105,0.26772147,0.38100362,1.1253847,6.0977573,1.5929182,
1,163000.0,1.7729409,0.26836067,0.38010797,1.0354025,0.019447414,3.8676503,
1,164000.02,1.7727917,0.27286243,0.37514848,0.944786,0.22210054,0.11185468,
1,165000.0,1.7727257,0.28193253,0.3666177,0.84947807,0.420837,2.4322157,
1,166000.02,1.7730272,0.29234433,0.3547251,0.74469256,0.61561006,4.82081,
1,167000.02,1.7732787,0.3034922,0.34104767,0.6275673,0.8078952,1.0138621,
1,168000.0,1.7737429,0.3136849,0.32705525,0.4947426,1.0028368,3.4525392,
1,169000.02,1.7733806,0.32108113,0.314846,0.34583896,1.203039,6.275398,
1,170000.0,1.773659,0.32570013,0.3057506,0.18391114,1.4110514,2.9332438,
1,171000.02,1.7747412,0.32487452,0.30140376,0.015620706,1.6209971,4.269584,
1,172000.02,1.7753425,0.32589197,0.3007583,6.1254296,1.8486933,3.3368015,
1,173000.0,1.7757684,0.31851783,0.30611506,5.961639,2.0759215,5.5669107,
1,174000.02,1.776546,0.30717158,0.31422037,5.81613,2.2980607,1.1371353,
1,175000.0,1.7776843,0.29652542,0.3219936,5.686397,2.5145504,3.345366,
1,176000.02,1.7779367,0.28810188,0.32783765,5.570407,2.7271974,5.4772973,
1,177000.02,1.7763239,0.28747183,0.3329032,5.4611673,2.945873,0.7942592,
1,178000.0,1.7756164,0.29138386,0.3350313,5.362274,3.1829503,1.0917829,
1,179000.02,1.7769002,0.29530886,0.32978132,5.262513,3.409833,2.2774055,
1,180000.02,1.7777998,0.30307925,0.3212724,5.1523743,3.6213002,4.1348853,
1,181000.02,1.7762536,0.31937233,0.3121355,5.034164,3.8244991,5.525887,
1,182000.02,1.77524,0.33702287,0.29930732,4.8992314,4.043705,0.1315487,
1,183000.0,1.776648,0.34728009,0.28644043,4.735262,4.279869,1.5180445,
1,184000.02,1.7770833,0.3539783,0.27881417,4.553049,4.515402,3.683041,
1,185000.02,1.7771292,0.3571354,0.27738127,4.3617897,4.7514706,6.0147343,
1,186000.03,1.7764232,0.35743475,0.28218114,4.1705904,4.9884367,2.4187846,
1,187000.02,1.7761172,0.3538482,0.29217172,3.9916146,5.2154937,5.341044,
1,188000.0,1.7744398,0.3480596,0.30568168,3.831058,5.429847,4.1288815,
1,189000.02,1.7751065,0.33711356,0.32052732,3.69428,5.6331162,4.331822,
1,190000.02,1.7742406,0.33006847,0.3347989,3.5729647,5.831197,3.7827485,
1,191000.0,1.7748686,0.32067624,0.34576192,3.4684465,6.026785,3.3321326,
1,192000.02,1.7742864,0.31874928,0.35423508,3.3700361,6.2220373,3.699435,
1,193000.0,1.7748425,0.31700578,0.3571039,3.277614,0.1378106,2.833157,
1,194000.02,1.7742087,0.32319513,0.35722727,3.1831775,0.3299833,2.5451534,
1,195000.02,1.7742525,0.33048573,0.35214025,3.083234,0.52446693,3.414581,
1,196000.0,1.7750293,0.3411641,0.34510356,2.9730158,0.7107836,3.1796095,
1,197000.02,1.7750685,0.352166,0.33538795,2.8482437,0.9091966,2.3168325,
1,198000.0,1.7745001,0.3637727,0.32684135,2.710473,1.1018051,1.6321737,
1,199000.02,1.7750704,0.37008393,0.32016093,2.5550718,1.306206,0.80392104,
1,200000.02,1.7749258,0.37540272,0.3171325,2.389763,1.516728,6.1439385,
1,201000.0,1.7750131,0.37497035,0.3196567,2.224027,1.7218953,5.329676,
1,202000.02,1.7750325,0.37096408,0.32690173,2.0623755,1.9283217,4.5221033,
1,203000.0,1.7753056,0.3637849,0.3369119,1.9149656,2.12444,4.1413,
1,204000.02,1.7763513,0.3548473,0.34835395,1.7828382,2.3145592,0.9515764,
1,205000.02,1.776229,0.34511143,0.35957575,1.6658832,2.4994648,3.4780977,
1,206000.0,1.7761737,0.33682078,0.36899376,1.5615554,2.6825411,5.786893,
1,207000.02,1.7761954,0.32993776,0.37516448,1.4675003,2.8670597,1.7753069,
1,208000.02,1.7763213,0.32713273,0.3774568,1.3793353,3.0514154,3.7358112,
1,209000.02,1.7766099,0.3277632,0.37503257,1.2925061,3.2354195,5.5943327,
1,210000.02,1.7767305,0.33248654,0.36845896,1.2023124,3.4193954,1.0463979,
1,211000.0,1.7770214,0.34002647,0.35858235,1.1048537,3.5981002,2.6339884,
1,212000.02,1.7766607,0.35023472,0.34601653,0.9980162,3.7781246,4.0921974,
1,213000.02,1.7764457,0.3608723,0.33141485,0.8764961,3.9643297,5.267389,
1,214000.03,1.7769142,0.36803463,0.31708586,0.7360189,4.15845,0.24234146,
1,215000.02,1.7764401,0.3735413,0.3054693,0.58035773,4.3594747,1.7352589,
1,216000.0,1.7766262,0.37583902,0.29765686,0.4123,4.5683346,3.4019918,
1,217000.02,1.7770633,0.37399486,0.29467455,0.23755682,4.7833934,4.917862,
1,218000.02,1.7766025,0.36911878,0.29681012,0.066554256,4.997219,0.17104723,
1,219000.0,1.7765342,0.36040404,0.30262688,6.1908865,5.204904,1.6805646,
1,220000.02,1.7772816,0.35008276,0.30982828,6.047632,5.4056926,2.9920595,
1,221000.0,1.7768204,0.34044275,0.31734937,5.918747,5.6008916,4.185442,
1,222000.02,1.776877,0.33165035,0.32422444,5.803832,5.797685,5.14413,
1,223000.02,1.7769026,0.3240309,0.3277099,5.69941,5.9903483,6.1025395,
1,224000.0,1.7768612,0.32030118,0.32816678,5.5989246,6.184523,1.0670891,
1,225000.02,1.7768538,0.32165176,0.32572845,5.499887,0.094485335,2.3002548,
1,226000.0,1.7766696,0.32584107,0.31920725,5.397824,0.2909878,3.2383687,
1,227000.02,1.7769396,0.33207425,0.30971482,5.2858386,0.48745805,4.486656,
1,228000.02,1.777177,0.34060585,0.29900944,5.161478,0.6826424,5.733718,
1,229000.0,1.7769454,0.34977698,0.28756335,5.0218644,0.8874107,0.46874273,
1,230000.02,1.7770493,0.35657123,0.27741832,4.8624554,1.1017612,1.534187,
1,231000.0,1.7767364,0.36088812,0.27120697,4.686491,1.3255194,2.6178112,
1,232000.02,1.7770215,0.36218563,0.2697329,4.5039916,1.5497335,3.7827277,
1,233000.02,1.7767886,0.360253,0.27378336,4.32028,1.7760832,4.972033,
1,234000.0,1.7774216,0.3550306,0.28258824,4.146161,2.0004065,6.1126127,
1,235000.02,1.7779354,0.34648392,0.29308155,3.9918895,2.1995976,5.7276073,
1,236000.02,1.7787384,0.3335831,0.3058039,3.8569262,2.398982,3.1140234,
1,237000.02,1.7790072,0.32078287,0.31788838,3.7385097,2.5947838,5.9251194,
1,238000.02,1.779865,0.3075728,0.32664478,3.6326237,2.7845378,1.1902901,
1,239000.0,1.7801459,0.3028171,0.33400875,3.5306675,2.9671824,1.488095,
1,240000.02,1.7789565,0.30086604,0.33890203,3.4368935,3.1685686,2.9362,
1,241000.02,1.7793052,0.29991162,0.33845535,3.343367,3.3745172,5.101683,
1,242000.03,1.7803113,0.30043977,0.3345121,3.2416961,3.570309,6.0740476,
1,243000.02,1.7803731,0.30816635,0.33077103,3.1355996,3.7540562,0.24953441,
1,244000.0,1.7802098,0.3168327,0.32343337,3.018848,3.954409,0.46153876,
1,245000.02,1.7805007,0.32404026,0.31731012,2.8900821,4.1426473,5.6884947,
1,246000.02,1.7798166,0.3309098,0.31074756,2.7448554,4.3563876,0.41518977,
1,247000.0,1.7807014,0.33021706,0.30919656,2.592883,4.5557065,0.74566436,
1,248000.02,1.778526,0.3345274,0.3088333,2.4415517,4.748793,2.1640506,
1,249000.0,1.7788253,0.33748445,0.31165308,2.2856042,4.9524946,4.7014923,
1,250000.02,1.777719,0.33734035,0.3176501,2.1356418,5.148803,2.9278245,
1,251000.02,1.7797337,0.32761016,0.32474378,2.0045536,5.318361,0.090774,
1,252000.0,1.7790325,0.3232616,0.33375004,1.8772396,5.500752,1.1353655,
1,253000.02,1.7780268,0.3182675,0.34264594,1.761041,5.681624,0.22738208,
1,254000.0,1.7804657,0.30697563,0.34732097,1.6586392,5.8485336,1.3594843,
1,255000.02,1.7769815,0.31073743,0.3555573,1.5612792,6.0554676,4.1519346,
1,256000.02,1.7795414,0.30230397,0.35354644,1.4688556,6.2430477,3.9004486,
1,257000.0,1.7802733,0.29878527,0.34882694,1.3744795,0.14076363,3.474015,
1,258000.02,1.7763786,0.31272367,0.34537736,1.2814912,0.32329032,1.9473791,
1,259000.0,1.781258,0.3086518,0.33267382,1.1697303,0.51730895,4.4244595,
1,260000.02,1.7769138,0.32786974,0.32265595,1.0628191,0.6961567,0.04624137,
1,261000.02,1.7795211,0.32735777,0.30956042,0.9245537,0.8957132,5.5289664,
1,262000.0,1.7800492,0.33340004,0.29841736,0.7814692,1.0845636,4.7029815,
1,263000.03,1.7760272,0.34882092,0.28569466,0.61317503,1.3266158,2.5379262,
1,264000.0,1.7802773,0.3367678,0.28267667,0.4367814,1.5542661,1.4480431,
1,265000.03,1.7781801,0.33723038,0.28143048,0.26282626,1.777585,0.44078833,
1,266000.0,1.7790897,0.3292197,0.28414986,0.1006856,1.9856697,0.95866835,
1,267000.0,1.7783931,0.32337922,0.29031754,6.2293797,2.2056062,6.019238,
1,268000.03,1.7792228,0.31279588,0.29654133,6.0921874,2.4127936,0.41720307,
1,269000.0,1.7770278,0.30666736,0.3026511,5.966842,2.6164382,0.02108779,
1,270000.03,1.7817945,0.29232708,0.30261904,5.854486,2.7982736,4.598281,
1,271000.0,1.7761837,0.3025274,0.30768704,5.7401433,2.9976463,1.7291723,
1,272000.0,1.7789136,0.29643172,0.3033301,5.63262,3.1955228,2.0927265,
1,273000.03,1.7805656,0.29727098,0.2972897,5.519723,3.3979378,1.9709971,
1,274000.0,1.775838,0.3132674,0.2922404,5.4071913,3.5872543,2.6442087,
1,275000.0,1.7814916,0.31004563,0.28101337,5.2691283,3.788642,5.3436766,
1,276000.03,1.7781155,0.3241355,0.27195182,5.129589,3.985964,4.673797,
1,277000.0,1.7794383,0.33345982,0.26148728,4.9662232,4.21112,3.5351079,
1,278000.03,1.7785195,0.33954117,0.25419903,4.7792253,4.4558687,4.5040393,
1,279000.0,1.7780759,0.34461823,0.25174993,4.578235,4.7145376,2.927233,
1,280000.0,1.7801741,0.33922735,0.25590453,4.384507,4.9517007,3.2458508,
1,281000.03,1.7791992,0.34193534,0.26505804,4.19165,5.209187,1.7551473,
1,282000.0,1.7760621,0.33656618,0.28079167,4.015732,5.4721017,4.360518,
1,283000.03,1.7801144,0.32024062,0.2960044,3.8788025,5.7062387,6.1930165,
1,284000.0,1.7797316,0.31208155,0.31019515,3.7598655,5.9403005,3.26726,
1,285000.0,1.7799191,0.30589432,0.31991327,3.6558492,6.174326,6.0571303,
1,286000.03,1.7807515,0.30388647,0.32382685,3.5581036,0.1288741,3.10139,
1,287000.0,1.7824697,0.30498374,0.32127067,3.4572246,0.36904007,0.49783626,
1,288000.03,1.7831929,0.31170073,0.3133169,3.345623,0.62499225,5.217042,
1,289000.0,1.7810879,0.32885307,0.304388,3.2209625,0.8608792,3.395564,
1,290000.0,1.7790538,0.34299728,0.2953484,3.075139,1.0886768,1.0483156,
1,291000.03,1.7771407,0.3558125,0.28846103,2.9100137,1.3217872,2.5445352,
1,292000.0,1.7780681,0.36116543,0.28561997,2.7065656,1.6283797,0.3276828,
1,293000.03,1.7792232,0.35923317,0.29133692,2.528348,1.8572675,1.3924512,
1,294000.0,1.779475,0.35667974,0.30158165,2.3592033,2.0906532,5.4458647,
1,295000.0,1.7808181,0.34702983,0.31497633,2.2119458,2.3109722,2.7676039,
1,296000.03,1.7779013,0.3438275,0.33370566,2.0751812,2.5741084,5.0757093,
1,297000.0,1.7777237,0.33556452,0.3445507,1.9675038,2.7774467,0.71499074,
1,298000.03,1.7766427,0.3335881,0.35251376,1.8703682,2.983723,2.5675282,
1,299000.0,1.7763363,0.33675578,0.35574943,1.7835051,3.2088957,2.0844219,
1,300000.0,1.7773789,0.33949623,0.35013273,1.6930376,3.4146762,3.501597,
1,301000.03,1.7777445,0.347895,0.34074032,1.5933868,3.611894,5.5641823,
1,302000.0,1.7765576,0.36141777,0.32844836,1.4835379,3.8076515,0.81291133,
1,303000.0,1.775417,0.37565464,0.31262577,1.3555269,4.0153527,2.1700475,
1,304000.03,1.7752649,0.38490483,0.2970421,1.2016885,4.235979,4.4217434,
1,305000.0,1.775641,0.3911389,0.28522387,1.0271312,4.467343,0.73637545,
1,306000.03,1.7758762,0.39313626,0.27920067,0.8380633,4.709266,3.341105,
1,307000.0,1.7759342,0.39003703,0.2801542,0.6483293,4.951953,5.9572325,
1,308000.0,1.7762219,0.38397804,0.28642055,0.4709902,5.1866527,2.0785265,
1,309000.03,1.7762765,0.37478238,0.29553962,0.31506866,5.4080396,4.2611456,
1,310000.0,1.776158,0.36594838,0.305324,0.17831111,5.622116,0.6034368,
1,311000.03,1.7760433,0.35774672,0.31316864,0.060033422,5.8259706,3.4404888,
1,312000.0,1.7762213,0.35241637,0.3177373,6.237592,6.0270624,6.142604,
1,313000.0,1.7771336,0.3508607,0.31794518,6.1381583,6.2251444,2.392662,
1,314000.03,1.7772474,0.35341337,0.31339327,6.0381165,0.13676299,3.7476125,
1,315000.0,1.7769226,0.36268637,0.3052484,5.9362674,0.33820707,3.4835165,
1,316000.03,1.7774731,0.36946604,0.2916772,5.81805,0.5411495,4.182228,
1,317000.0,1.7770542,0.38122925,0.27745667,5.6837277,0.7469235,4.7107806,
1,318000.0,1.7772319,0.39059958,0.26166937,5.522247,0.9774327,4.664577,
1,319000.03,1.7775679,0.3966092,0.25027674,5.3363853,1.2150425,5.2947083,
1,320000.0,1.7769363,0.40243557,0.24339052,5.1286664,1.4746637,5.4354644,
1,321000.03,1.7776022,0.40006632,0.24513079,4.913538,1.7391083,5.8121734,
1,322000.0,1.7773052,0.39698097,0.2530967,4.712077,1.9886836,6.190729,
