ParticleID,Time (Years),a,e,i,OMEGA,omega,M,
7,1005000.0,1.7670329,0.2564105,0.32290837,1.1223259,5.037366,2.1338327,
7,1006000.0,1.766835,0.25098497,0.32468763,1.0018579,5.2157288,0.31457075,
7,1007000.0,1.7689472,0.24488701,0.32746455,0.8876179,5.404513,3.640404,
7,1008000.0,1.7684234,0.23874609,0.32963544,0.7793224,5.5880156,0.17770606,
7,1009000.0,1.7688786,0.23392616,0.33114418,0.6770953,5.779714,0.5061126,
7,1010000.0,1.7691205,0.23064362,0.33123913,0.57949394,5.974969,0.80205274,
7,1011000.0,1.7686439,0.22977956,0.3297149,0.48442253,6.1696744,1.014041,
7,1012000.0,1.7690095,0.23200612,0.32610145,0.39065552,0.084706634,1.3643917,
7,1013000.0,1.7686968,0.23631194,0.3206803,0.29422465,0.27559268,1.6484181,
7,1014000.0,1.7689509,0.243525,0.3133041,0.19415493,0.46972972,1.8745111,
7,1015000.0,1.7690656,0.2509211,0.30459765,0.08665211,0.6556442,2.2499921,
7,1016000.0,1.7685683,0.2594791,0.2954614,6.254278,0.84131324,2.466329,
7,1017000.0,1.7689787,0.2666206,0.28601968,6.127477,1.0302446,2.749167,
7,1018000.0,1.7687826,0.27208555,0.2782784,5.9911456,1.2182585,3.0681772,
7,1019000.0,1.7687646,0.27566794,0.27227044,5.8455606,1.416474,3.375569,
7,1020000.0,1.7670865,0.27655452,0.26948985,5.694911,1.620176,5.087865,
7,1021000.0,1.7684555,0.27519202,0.2685947,5.5436974,1.81797,0.32890168,
7,1022000.0,1.7675922,0.27217147,0.27076146,5.3962655,2.017621,0.9159307,
7,1023000.0,1.7684944,0.26792398,0.27457166,5.256717,2.2223077,3.6282012,
7,1024000.0,1.7682034,0.2622765,0.27940556,5.1264,2.4206872,0.5010298,
7,1025000.0,1.7688857,0.2574314,0.28434408,5.0059223,2.6222448,0.89826566,
7,1026000.0,1.768592,0.25350997,0.2885109,4.8931594,2.822585,1.3662734,
7,1027000.0,1.7688093,0.2525685,0.29164147,4.786103,3.0253437,1.7852978,
7,1028000.0,1.7685441,0.25262764,0.29261196,4.6823215,3.2287722,2.21218,
7,1029000.0,1.7690227,0.25662646,0.29187572,4.578382,3.4282694,2.6310046,
7,1030000.0,1.7686297,0.26269594,0.2893861,4.471422,3.628418,3.0433862,
7,1031000.0,1.7689412,0.2699913,0.28520346,4.3579955,3.8245249,3.4043393,
7,1032000.0,1.7686214,0.27857897,0.28071228,4.2368217,4.018945,3.8900616,
7,1033000.0,1.7691509,0.28616434,0.2760949,4.105272,4.2164073,4.24233,
7,1034000.0,1.7686299,0.29300103,0.2730493,3.9645338,4.4140778,4.7587,
7,1035000.0,1.7691522,0.2979622,0.2720812,3.816971,4.6139936,5.109152,
7,1036000.0,1.7687745,0.300232,0.274084,3.666694,4.8133445,1.7426239,
7,1037000.0,1.7667614,0.29984134,0.2791454,3.5183578,5.0170693,4.2100496,
7,1038000.0,1.7687169,0.29730415,0.28602538,3.377144,5.215362,6.2504354,
7,1039000.0,1.7672602,0.29319167,0.29443124,3.2457,5.400416,3.8915431,
7,1040000.0,1.767302,0.2878455,0.3035711,3.1259224,5.5869427,1.9553261,
7,1041000.0,1.7671162,0.28227276,0.31260455,3.0162559,5.7712097,6.0439534,
7,1042000.0,1.7671616,0.27758265,0.3202589,2.9160328,5.955429,4.1175566,
7,1043000.0,1.7667925,0.27462035,0.32601562,2.8217947,6.1391063,1.9341115,
7,1044000.0,1.7672365,0.27423137,0.32933393,2.7312577,0.040739983,6.1974235,
7,1045000.0,1.7668612,0.27559453,0.3299126,2.6414905,0.22601767,4.098762,
7,1046000.0,1.7673995,0.280093,0.32804504,2.54974,0.40995675,2.051809,
7,1047000.0,1.7668746,0.28610614,0.3241012,2.4529717,0.59065706,0.0011626431,
7,1048000.0,1.7675025,0.293611,0.31848294,2.3488672,0.77187353,4.2336416,
7,1049000.0,1.7670531,0.30056658,0.3123806,2.2359724,0.95183736,2.1671262,
7,1050000.0,1.7671226,0.3065609,0.30641606,2.1134984,1.1351734,0.1832529,
7,1051000.0,1.7691406,0.3111789,0.30174306,1.9824667,1.3166881,3.4487972,
7,1052000.0,1.7672254,0.31260014,0.29948628,1.8459585,1.5087627,6.0683637,
7,1053000.0,1.7686468,0.31282735,0.29866302,1.7085958,1.7014791,1.741824,
7,1054000.0,1.7672448,0.30981568,0.3002802,1.5738643,1.885772,5.442783,
7,1055000.0,1.7668616,0.3051155,0.30390778,1.4450382,2.0745273,3.3199925,
7,1056000.0,1.7673596,0.29881123,0.30838624,1.3261261,2.2587144,1.1269307,
7,1057000.0,1.7673037,0.2918155,0.31291693,1.2164239,2.4424238,5.206001,
7,1058000.0,1.7675177,0.2856153,0.31642157,1.1149805,2.6282225,3.0634382,
7,1059000.0,1.7674994,0.28113195,0.3179442,1.0198913,2.813541,0.7062771,
7,1060000.0,1.7669243,0.27887547,0.31722036,0.92862403,3.0008326,4.8226643,
7,1061000.0,1.7674807,0.2791808,0.31371433,0.83783674,3.187385,2.5578027,
7,1062000.0,1.7673932,0.28149554,0.30748793,0.7446002,3.3744848,0.23221613,
7,1063000.0,1.7669281,0.28580418,0.2991284,0.6461558,3.5611115,4.3225017,
7,1064000.0,1.7673216,0.29126325,0.2890824,0.53870976,3.748134,2.0131617,
7,1065000.0,1.7668977,0.29676247,0.27847946,0.4199383,3.938322,6.033699,
7,1066000.0,1.769085,0.300782,0.26806018,0.28810984,4.130969,2.37696,
7,1067000.0,1.7686256,0.30345806,0.2589967,0.14518012,4.3353486,5.297286,
7,1068000.0,1.7678483,0.30371147,0.25243327,6.276173,4.541314,2.0656548,
7,1069000.0,1.7671502,0.30210972,0.2487436,6.118846,4.7538376,3.607578,
7,1070000.0,1.7668507,0.29794952,0.24800323,5.9646125,4.9669547,1.4851694,
7,1071000.0,1.7674627,0.29174837,0.24978723,5.817569,5.176992,5.416922,
7,1072000.0,1.767601,0.28441906,0.2532457,5.6797514,5.3860426,3.0606728,
7,1073000.0,1.7670219,0.2767244,0.257148,5.553549,5.593969,0.92815995,
7,1074000.0,1.7673646,0.2702454,0.26025724,5.436829,5.7989774,4.8714323,
7,1075000.0,1.7671953,0.26517186,0.2619838,5.32637,6.004542,2.6929557,
7,1076000.0,1.7673588,0.26168615,0.26154014,5.2198935,6.2112794,0.50192827,
7,1077000.0,1.7672974,0.26096278,0.259255,5.112891,0.13505164,4.4471664,
7,1078000.0,1.7670013,0.26237473,0.25510195,5.0023594,0.34479526,2.3886783,
7,1079000.0,1.767482,0.26600808,0.24965651,4.8845468,0.55376416,0.0720679,
7,1080000.0,1.766731,0.26923853,0.24395508,4.7562323,0.764653,4.179569,
7,1081000.0,1.7669199,0.27220485,0.23885287,4.6168327,0.97839683,1.9155132,
7,1082000.0,1.7665405,0.2751734,0.23474748,4.4682627,1.1972328,3.6886084,
7,1083000.0,1.7673401,0.27553818,0.2332254,4.3118224,1.4192114,1.8311176,
7,1084000.0,1.7688798,0.27480555,0.23451106,4.1546984,1.6452961,5.882753,
7,1085000.0,1.7672718,0.2713825,0.23836055,4.002303,1.8558316,1.5515786,
7,1086000.0,1.7671759,0.26672474,0.24456698,3.8577254,2.0704591,5.5846114,
7,1087000.0,1.7672353,0.26075435,0.25190604,3.7252138,2.2730708,3.2217345,
7,1088000.0,1.7669779,0.253992,0.25964653,3.604719,2.4733162,1.169643,
7,1089000.0,1.767161,0.247385,0.26664358,3.49397,2.671378,5.249261,
7,1090000.0,1.7669693,0.24089774,0.2723198,3.3912773,2.8722863,3.0210345,
7,1091000.0,1.7673371,0.23714945,0.27621305,3.2932713,3.074914,0.8792262,
7,1092000.0,1.7670369,0.2352882,0.27817312,3.1965816,3.2755773,4.811569,
7,1093000.0,1.766932,0.23596436,0.27829298,3.0992131,3.477803,2.7549691,
